Customer Name,Invoice Date ,Credit Terms,Actual Delay over and above Agreed Credit Terms,Invoice Currency, Invoice Amount 
36,10/31/2023,30,-10,USD," 4,104.00 "
36,10/31/2023,30,-10,USD," 16,800.00 "
36,10/31/2023,30,1,USD," 20,000.00 "
36,10/31/2023,30,-1,USD," 26,544.00 "
36,10/31/2023,30,-10,USD," 21,200.00 "
36,10/31/2023,30,-10,USD," 12,788.00 "
36,10/31/2023,30,7,USD," 16,024.00 "
36,10/31/2023,30,21,USD," 6,404.00 "
36,10/31/2023,30,-1,USD," 112,372.00 "
36,10/31/2023,30,26,USD," 1,392.00 "
36,11/23/2023,30,-5,USD," 193,500.00 "
36,11/30/2023,30,-15,USD, 232.00 
36,11/30/2023,30,-15,USD," 16,640.00 "
36,11/30/2023,30,-4,USD," 54,000.00 "
36,11/30/2023,30,,USD," 23,500.00 "
36,11/30/2023,30,-4,USD," 30,500.00 "
36,11/30/2023,30,-4,USD," 51,704.00 "
36,11/30/2023,30,-4,USD," 12,824.00 "
36,11/30/2023,30,-3,USD," 31,136.00 "
36,11/30/2023,30,-4,USD," 7,256.00 "
36,11/30/2023,30,-3,USD," 41,744.00 "
36,11/30/2023,30,6,USD," 16,688.00 "
36,11/30/2023,30,-12,USD," 4,752.00 "
36,11/30/2023,30,-4,USD," 16,000.00 "
36,11/30/2023,30,-4,USD," 18,000.00 "
36,11/30/2023,30,-11,USD," 25,920.00 "
36,11/30/2023,30,-12,USD," 22,976.00 "
36,11/30/2023,30,6,USD," 110,776.00 "
36,11/30/2023,30,-12,USD," 14,496.00 "
36,11/30/2023,30,-4,USD," 13,468.00 "
36,12/31/2023,30,-1,USD," 54,000.00 "
36,12/31/2023,30,-12,USD," 23,500.00 "
36,12/31/2023,30,-1,USD," 30,824.00 "
36,12/31/2023,30,,USD," 12,184.00 "
36,12/31/2023,30,-12,USD," 13,136.00 "
36,12/31/2023,30,-13,USD," 26,896.00 "
36,12/31/2023,30,-1,USD," 37,536.00 "
36,12/31/2023,30,-8,USD," 14,600.00 "
36,12/31/2023,30,-8,USD," 3,456.00 "
36,12/31/2023,30,-8,USD," 16,000.00 "
36,12/31/2023,30,,USD," 11,694.00 "
36,12/31/2023,30,-1,USD," 18,000.00 "
36,12/31/2023,30,-12,USD," 22,896.00 "
36,12/31/2023,30,-12,USD," 19,732.00 "
36,12/31/2023,30,,USD," 105,384.00 "
36,12/31/2023,30,-13,USD," -26,896.00 "
36,12/31/2023,30,-1,USD," 30,500.00 "
36,12/31/2023,30,-1,USD," 7,056.00 "
36,12/31/2023,30,-1,USD," 27,088.00 "
36,12/31/2023,30,-1,USD," 23,000.00 "
36,1/31/2024,30,,USD," 54,000.00 "
36,1/31/2024,30,,USD," 23,500.00 "
36,1/31/2024,30,,USD," 31,504.00 "
36,1/31/2024,30,,USD," 9,176.00 "
36,1/31/2024,30,,USD," 33,896.00 "
36,1/31/2024,30,,USD," 7,840.00 "
36,1/31/2024,30,,USD," 16,588.00 "
36,1/31/2024,30,,USD," 4,536.00 "
36,1/31/2024,30,,USD," 14,400.00 "
36,1/31/2024,30,,USD," 19,000.00 "
36,1/31/2024,30,,USD," 21,192.00 "
36,1/31/2024,30,,USD," 22,312.00 "
36,1/31/2024,30,,USD," 13,288.00 "
36,1/31/2024,30,,USD," 96,000.00 "
36,1/31/2024,30,,USD," 49,288.00 "
36,1/31/2024,30,,USD," 8,932.00 "
36,1/31/2024,30,,USD," 30,500.00 "
36,1/31/2024,30,,USD," 113,704.00 "
37,10/31/2023,45,-15,USD," 18,375.00 "
37,10/31/2023,45,-15,USD," 7,022.40 "
37,10/31/2023,45,-15,USD," 33,545.45 "
37,10/31/2023,45,-15,USD," 91,773.00 "
37,10/31/2023,45,-15,USD," 13,728.00 "
37,10/31/2023,45,-15,USD," 171,335.00 "
37,11/30/2023,45,-9,USD," 8,131.20 "
37,11/30/2023,45,-9,USD," 171,335.00 "
37,11/30/2023,45,26,USD," 12,480.00 "
37,11/30/2023,45,-9,USD," 18,375.00 "
37,11/30/2023,45,-9,USD," 91,773.00 "
37,11/30/2023,45,-9,USD," 33,545.45 "
37,12/31/2023,45,-5,USD," 91,773.00 "
37,12/31/2023,45,-5,USD," 7,761.60 "
37,12/31/2023,45,-5,USD," 11,856.00 "
37,12/31/2023,45,-5,USD," 18,375.00 "
37,12/31/2023,45,-5,USD," 33,545.45 "
37,12/31/2023,45,-5,USD," 171,335.00 "
37,12/31/2023,45,,USD," 12,953.60 "
37,12/31/2023,45,,USD," 11,545.60 "
37,1/31/2024,45,,USD," 188,469.00 "
37,1/31/2024,45,,USD," 11,840.00 "
37,1/31/2024,45,,USD," 17,600.00 "
37,1/31/2024,45,,USD," 36,725.00 "
37,1/31/2024,45,,USD," 7,392.00 "
37,1/31/2024,45,,USD," 12,672.00 "
38,10/31/2023,30,-2,USD," 15,525.07 "
38,10/31/2023,30,-2,USD," 4,078.08 "
38,10/31/2023,30,-2,USD," 14,368.86 "
38,10/31/2023,30,-2,USD," 5,972.69 "
38,10/31/2023,30,-2,USD," 5,981.18 "
38,10/31/2023,30,-2,USD," 35,333.80 "
38,10/31/2023,30,-2,USD," 278,775.00 "
38,10/31/2023,30,-2,USD," 181,602.00 "
38,10/31/2023,30,-2,USD," 34,408.80 "
38,10/31/2023,30,-2,USD," 11,682.00 "
38,10/31/2023,30,-2,USD," 40,356.00 "
38,10/31/2023,30,-2,USD," 17,841.60 "
38,10/31/2023,30,-2,USD," 12,213.00 "
38,10/31/2023,30,-2,USD," 5,242.88 "
38,10/31/2023,30,-2,USD," 5,607.36 "
38,10/31/2023,30,-2,USD," 40,356.00 "
38,10/31/2023,30,-2,USD," 23,496.75 "
38,10/31/2023,30,-2,USD," 4,621.82 "
38,10/31/2023,30,-2,USD, 169.92 
38,10/31/2023,30,-2,USD," 31,860.00 "
38,11/30/2023,30,-3,USD," 278,775.00 "
38,11/30/2023,30,-3,USD," 34,408.80 "
38,11/30/2023,30,-3,USD," 11,682.00 "
38,11/30/2023,30,-3,USD," 40,356.00 "
38,11/30/2023,30,-3,USD," 17,841.60 "
38,11/30/2023,30,-3,USD," 6,355.01 "
38,11/30/2023,30,-3,USD," 3,568.32 "
38,11/30/2023,30,-3,USD," 40,356.00 "
38,11/30/2023,30,-3,USD," 5,046.62 "
38,11/30/2023,30,-3,USD," 22,368.38 "
38,11/30/2023,30,-3,USD," 14,156.46 "
38,11/30/2023,30,-3,USD," 5,097.60 "
38,11/30/2023,30,-3,USD," 14,630.11 "
38,11/30/2023,30,-3,USD," 6,287.04 "
38,11/30/2023,30,-3,USD," 5,437.44 "
38,11/30/2023,30,-3,USD," 6,168.10 "
38,11/30/2023,30,-3,USD," 32,679.87 "
38,11/30/2023,30,-3,USD," 12,213.00 "
38,11/30/2023,30,-3,USD," 181,602.00 "
38,11/30/2023,30,-3,USD," 31,860.00 "
38,11/30/2023,30,-3,USD," 2,846.46 "
38,12/14/2023,30,-3,USD," 6,287.04 "
38,12/14/2023,30,-3,USD," 13,236.77 "
38,12/14/2023,30,-3,USD," 4,587.84 "
38,12/14/2023,30,-3,USD," 21,240.00 "
38,12/14/2023,30,-3,USD," 5,046.62 "
38,12/19/2023,30,-1,USD," 278,775.00 "
38,12/19/2023,30,-1,USD," 181,602.00 "
38,12/19/2023,30,-1,USD," 34,408.80 "
38,12/19/2023,30,-1,USD," 40,356.00 "
38,12/19/2023,30,-1,USD," 17,841.60 "
38,12/19/2023,30,-1,USD," 23,573.22 "
38,12/19/2023,30,-1,USD," 5,242.88 "
38,12/19/2023,30,-1,USD," 5,981.18 "
38,12/19/2023,30,-1,USD," 13,176.93 "
38,12/19/2023,30,-1,USD," 3,398.40 "
38,12/19/2023,30,-1,USD," 9,532.51 "
38,12/19/2023,30,-1,USD," 40,356.00 "
38,12/20/2023,30,-2,USD," 11,682.00 "
38,12/20/2023,30,-2,USD," 12,213.00 "
38,1/31/2024,30,,USD," 266,562.00 "
38,1/31/2024,30,,USD," 241,605.00 "
38,1/31/2024,30,,USD," 64,782.00 "
38,1/31/2024,30,,USD," 11,682.00 "
38,1/31/2024,30,,USD," 12,531.60 "
38,1/31/2024,30,,USD," 41,418.00 "
38,1/31/2024,30,,USD," 40,086.25 "
38,1/31/2024,30,,USD," 6,672.76 "
38,1/31/2024,30,,USD," 6,779.81 "
38,1/31/2024,30,,USD," 5,326.99 "
38,1/31/2024,30,,USD," 5,004.14 "
38,1/31/2024,30,,USD," 14,065.13 "
38,1/31/2024,30,,USD," 3,568.32 "
38,1/31/2024,30,,USD," 21,240.00 "
38,1/31/2024,30,,USD," 10,687.97 "
38,1/31/2024,30,,USD," 40,356.00 "
38,1/31/2024,30,,USD," 13,414.94 "
38,1/31/2024,30,,USD," -13,414.94 "
38,1/31/2024,30,,USD," 13,415.12 "
39,10/31/2023,30,7,USD," 33,260.00 "
39,11/30/2023,30,9,USD," 31,255.00 "
39,12/31/2023,30,1,USD," 30,480.00 "
40,10/31/2023,45,-8,EUR," 25,388.37 "
40,10/31/2023,45,-8,USD," 2,750.00 "
40,10/31/2023,45,-8,USD," 1,305.00 "
40,10/31/2023,45,-8,USD," 8,600.00 "
40,10/31/2023,45,-8,EUR," 169,833.72 "
40,10/31/2023,45,-8,USD," 16,500.00 "
40,10/31/2023,45,-8,USD," 17,955.00 "
40,10/31/2023,45,-8,USD," 20,400.00 "
40,10/31/2023,45,-8,USD," 11,220.00 "
40,10/31/2023,45,-8,USD," 293,145.00 "
40,10/31/2023,45,-8,USD," 24,038.00 "
40,10/31/2023,45,-8,USD," 48,852.00 "
40,10/31/2023,45,-8,USD," 51,204.00 "
40,10/31/2023,45,-8,USD," 2,082.50 "
40,11/24/2023,45,-3,EUR," 26,094.60 "
40,11/30/2023,45,5,USD," 10,635.00 "
40,11/30/2023,45,-2,USD," 8,210.00 "
40,11/30/2023,45,-2,USD," 20,400.00 "
40,11/30/2023,45,14,EUR," 175,919.23 "
40,11/30/2023,45,5,USD," 16,500.00 "
40,11/30/2023,45,-2,USD," 18,810.00 "
40,11/30/2023,45,14,USD," 293,475.00 "
40,11/30/2023,45,-2,USD," 13,710.00 "
40,11/30/2023,45,-2,USD," 51,474.00 "
40,12/25/2023,45,-7,EUR," 17,592.71 "
40,12/27/2023,45,-1,USD," 7,500.00 "
40,12/27/2023,45,-1,USD," 20,400.00 "
40,12/28/2023,45,-2,USD," 289,535.00 "
40,12/29/2023,45,-3,USD," 9,760.00 "
40,12/29/2023,45,-3,USD," 48,042.00 "
40,12/29/2023,45,-3,EUR," 177,985.10 "
40,12/29/2023,45,-3,USD," 10,500.00 "
40,12/29/2023,45,-3,USD," 13,680.00 "
40,12/29/2023,45,-3,USD," 17,425.00 "
40,12/29/2023,45,,USD," 4,425.00 "
40,1/22/2024,45,,USD," 20,400.00 "
40,1/22/2024,45,,USD," 19,960.00 "
40,1/22/2024,45,,USD, 440.00 
40,1/22/2024,45,,USD," 20,400.00 "
40,1/31/2024,45,,USD," 20,925.00 "
40,1/31/2024,45,,USD," 54,975.00 "
40,1/31/2024,45,,EUR," 27,201.77 "
40,1/31/2024,45,,USD," 14,250.00 "
40,1/31/2024,45,,USD," 158,700.00 "
40,1/31/2024,45,,USD," 10,335.00 "
40,1/31/2024,45,,USD," 12,515.00 "
40,1/31/2024,45,,USD," 16,245.00 "
40,1/31/2024,45,,USD," 15,640.00 "
40,1/31/2024,45,,USD," 181,280.00 "
40,1/31/2024,45,,EUR," 173,693.21 "
41,10/31/2023,30,28,USD," 48,429.00 "
41,11/30/2023,30,29,USD," 52,038.00 "
41,12/31/2023,30,,USD," 44,136.00 "
41,1/31/2024,30,,USD," 51,597.00 "
42,10/31/2023,30,-13,USD," 276,044.00 "
42,11/30/2023,30,11,USD," 266,086.50 "
42,12/18/2023,30,-6,USD," 6,037.80 "
42,12/31/2023,30,-11,USD," 267,227.00 "
42,12/31/2023,30,0,USD," 6,880.00 "
42,1/31/2024,30,,USD," 336,276.50 "
42,1/31/2024,30,,USD," 29,856.00 "
43,10/16/2023,60,-1,USD," 5,040.00 "
43,10/16/2023,60,-1,USD," 30,336.00 "
43,10/16/2023,60,-1,USD," 9,000.00 "
43,10/26/2023,60,-3,USD," 6,120.00 "
43,10/31/2023,60,-1,USD," 5,040.00 "
43,10/31/2023,60,-1,USD," 30,000.00 "
43,10/31/2023,60,-1,USD," 9,000.00 "
43,10/31/2023,60,-1,USD," 6,800.00 "
43,10/31/2023,60,-1,USD," 2,252.80 "
43,10/31/2023,60,-1,USD," 10,665.00 "
43,10/31/2023,60,-1,USD," 10,935.00 "
43,10/31/2023,60,-1,USD," 2,816.00 "
43,10/31/2023,60,-1,USD," 16,760.00 "
43,10/31/2023,60,,USD," 12,452.00 "
43,11/14/2023,60,,USD," 2,534.40 "
43,11/21/2023,60,-2,USD," 3,920.00 "
43,11/21/2023,60,-2,USD," 10,000.00 "
43,11/22/2023,60,-3,USD," 32,032.00 "
43,11/24/2023,60,-5,USD," 31,520.00 "
43,11/24/2023,60,-5,USD," 3,360.00 "
43,11/24/2023,60,-5,USD," 10,000.00 "
43,11/30/2023,60,0,USD," 6,460.00 "
43,11/30/2023,60,0,USD," 6,800.00 "
43,11/30/2023,60,0,USD," 2,252.80 "
43,11/30/2023,60,0,USD," 12,082.50 "
43,11/30/2023,60,0,USD," 10,780.00 "
43,11/30/2023,60,,USD," 4,480.00 "
43,11/30/2023,60,0,USD," 27,600.00 "
43,11/30/2023,60,0,USD," 10,780.00 "
43,11/30/2023,60,0,USD," 10,935.00 "
43,11/30/2023,60,0,USD," 8,000.00 "
43,11/30/2023,60,0,USD," 2,252.80 "
43,12/21/2023,60,,USD," 5,600.00 "
43,12/21/2023,60,,USD," 29,520.00 "
43,12/21/2023,60,,USD," 9,000.00 "
43,12/31/2023,60,,USD," 3,400.00 "
43,12/31/2023,60,,USD," 5,440.00 "
43,12/31/2023,60,,USD," 6,800.00 "
43,12/31/2023,60,,USD," 8,640.00 "
43,12/31/2023,60,,USD," 7,020.00 "
43,12/31/2023,60,,USD," 2,816.00 "
43,12/31/2023,60,,USD," 27,120.00 "
43,12/31/2023,60,,USD," 12,540.00 "
43,12/31/2023,60,,USD," 2,252.80 "
43,12/31/2023,60,,USD," 2,816.00 "
43,12/31/2023,60,,USD," 11,572.00 "
43,12/31/2023,60,,USD," 12,760.00 "
43,12/31/2023,60,,USD," 3,360.00 "
43,12/31/2023,60,,USD," 21,040.00 "
43,12/31/2023,60,,USD," 6,000.00 "
43,1/24/2024,60,,USD," 5,040.00 "
43,1/24/2024,60,,USD," 31,760.00 "
43,1/24/2024,60,,USD," 9,000.00 "
43,1/31/2024,60,,USD," 5,040.00 "
43,1/31/2024,60,,USD," 34,960.00 "
43,1/31/2024,60,,USD," 10,000.00 "
43,1/31/2024,60,,USD," 2,534.40 "
43,1/31/2024,60,,USD," 8,842.50 "
43,1/31/2024,60,,USD," 10,800.00 "
43,1/31/2024,60,,USD," 1,689.60 "
43,1/31/2024,60,,USD," 6,120.00 "
43,1/31/2024,60,,USD," 6,120.00 "
43,1/31/2024,60,,USD," 11,484.00 "
43,1/31/2024,60,,USD," 10,428.00 "
44,10/30/2023,30,15,USD," 3,520.00 "
44,11/30/2023,30,23,USD," 3,520.00 "
44,12/31/2023,30,,USD," 3,520.00 "
44,1/31/2024,30,,USD," 3,520.00 "
45,10/31/2023,30,0,USD," 3,960.00 "
45,11/30/2023,30,9,USD," 3,080.00 "
45,12/31/2023,30,-2,USD, 880.00 
46,10/31/2023,30,-2,USD," 207,200.00 "
46,10/31/2023,30,-2,USD," 108,542.00 "
46,10/31/2023,30,-2,USD," 53,880.00 "
46,11/30/2023,30,-1,USD," 99,104.00 "
46,11/30/2023,30,-1,USD," 35,320.00 "
46,11/30/2023,30,-1,USD," 207,200.00 "
46,12/31/2023,30,-4,USD," 207,200.00 "
46,12/31/2023,30,4,USD," 91,008.00 "
46,12/31/2023,30,-4,USD," 32,400.00 "
46,1/31/2024,30,,USD," 242,240.00 "
46,1/31/2024,30,,USD," 81,304.00 "
47,10/31/2023,30,-17,USD," 1,469,678.00 "
47,10/31/2023,30,1,USD," 10,055.50 "
47,10/31/2023,30,-2,USD," 7,945.00 "
47,10/31/2023,30,-17,USD," -1,469,678.00 "
47,10/31/2023,30,0,USD," 1,469,262.00 "
47,10/31/2023,30,-2,USD," 2,414.37 "
47,10/31/2023,30,20,USD," 21,000.00 "
47,11/30/2023,30,-1,USD," 1,388,806.00 "
47,11/30/2023,30,4,USD," 25,200.00 "
47,11/30/2023,30,-1,USD," 7,945.00 "
47,11/30/2023,30,-1,USD," 21,528.00 "
47,11/30/2023,30,-1,USD," 6,664.00 "
47,12/20/2023,30,-1,USD," 46,870.00 "
47,12/26/2023,30,-2,USD," 12,672.00 "
47,12/31/2023,30,-1,USD," 1,232,300.00 "
47,12/31/2023,30,-1,USD," 9,928.00 "
47,12/31/2023,30,-1,USD," 7,945.00 "
47,12/31/2023,30,,USD," 280,448.00 "
47,1/24/2024,30,,USD," 4,104.12 "
47,1/31/2024,30,,USD," 1,207,966.00 "
47,1/31/2024,30,,USD," 7,945.00 "
47,1/31/2024,30,,USD," 12,040.00 "
48,10/25/2023,30,-3,USD," 43,480.00 "
48,10/31/2023,30,-10,USD," 12,500.00 "
48,10/31/2023,30,1,USD," 6,160.00 "
48,10/31/2023,30,-13,USD," 17,300.00 "
48,10/31/2023,30,-2,USD," 21,720.00 "
48,10/31/2023,30,-2,USD," 6,468.00 "
48,10/31/2023,30,13,USD," 4,520.00 "
48,10/31/2023,30,36,USD," 8,800.00 "
48,10/31/2023,30,12,USD," 4,752.00 "
48,10/31/2023,30,76,USD," 18,744.00 "
48,10/31/2023,30,12,USD," 8,833.33 "
48,10/31/2023,30,13,USD," 39,548.00 "
48,10/31/2023,30,12,USD," 5,236.00 "
48,10/31/2023,30,36,USD," 73,363.00 "
48,10/31/2023,30,13,USD," 56,517.36 "
48,11/30/2023,30,-2,USD," 7,392.00 "
48,11/30/2023,30,-2,USD," 4,080.00 "
48,11/30/2023,30,-2,USD," 9,240.00 "
48,11/30/2023,30,6,USD," 76,880.00 "
48,11/30/2023,30,-2,USD," 5,544.00 "
48,11/30/2023,30,33,USD," 20,142.00 "
48,11/30/2023,30,46,USD," 18,436.00 "
48,11/30/2023,30,-15,USD," 16,000.00 "
48,11/30/2023,30,-2,USD," 8,833.33 "
48,11/30/2023,30,6,USD," 3,388.00 "
48,11/30/2023,30,-12,USD," 6,160.00 "
48,11/30/2023,30,-12,USD," 12,500.00 "
48,11/30/2023,30,-2,USD," 7,260.00 "
48,11/30/2023,30,-2,USD," 2,376.00 "
48,12/22/2023,30,3,USD," 52,420.00 "
48,12/22/2023,30,1,USD," 38,180.00 "
48,12/31/2023,30,-4,USD," 4,080.00 "
48,12/31/2023,30,-4,USD," 20,370.00 "
48,12/31/2023,30,1,USD," 5,544.00 "
48,12/31/2023,30,,USD," 12,800.00 "
48,12/31/2023,30,-14,USD," 12,500.00 "
48,12/31/2023,30,-4,USD," 8,333.33 "
48,12/31/2023,30,-4,USD," 7,040.00 "
48,12/31/2023,30,-4,USD," 70,166.00 "
48,12/31/2023,30,15,USD," 6,160.00 "
48,12/31/2023,30,-4,USD," 8,360.00 "
48,12/31/2023,30,15,USD," 17,512.00 "
48,1/31/2024,30,,USD," 28,852.25 "
48,1/31/2024,30,,USD," 17,600.00 "
48,1/31/2024,30,-16,USD," 6,468.00 "
48,1/31/2024,30,,USD," 8,833.33 "
48,1/31/2024,30,,USD," 21,306.00 "
48,1/31/2024,30,,USD," 19,096.00 "
48,1/31/2024,30,,USD," 7,392.00 "
48,1/31/2024,30,,USD," 6,468.00 "
48,1/31/2024,30,,USD," 8,250.00 "
49,10/31/2023,30,-1,USD," 51,814.40 "
49,11/30/2023,30,41,USD," 42,960.00 "
49,12/31/2023,30,1,USD," 47,368.00 "
49,1/31/2024,30,,USD," 55,502.00 "
50,10/25/2023,30,-14,USD," 23,496.00 "
51,10/31/2023,30,-10,USD," 28,280.00 "
51,11/29/2023,30,-17,USD," 26,680.00 "
51,12/19/2023,30,-6,USD," 22,600.00 "
51,1/31/2024,30,,USD," 30,504.00 "
52,11/17/2023,60,,USD," 2,375.00 "
52,11/30/2023,60,,USD," 1,975.00 "
52,12/31/2023,60,,USD," 2,312.50 "
53,10/30/2023,45,21,CAD," 18,585.92 "
53,11/30/2023,45,2,CAD," 18,917.40 "
54,10/31/2023,45,14,USD," 7,126.30 "
54,10/31/2023,45,14,USD," 3,357.20 "
54,10/31/2023,45,14,USD," 1,480.00 "
54,10/31/2023,45,14,USD, 520.00 
54,10/31/2023,45,14,USD," 5,609.50 "
54,10/31/2023,45,14,USD," 2,810.25 "
54,10/31/2023,45,14,USD," 3,612.25 "
54,11/30/2023,45,17,USD," 4,253.70 "
54,11/30/2023,45,17,USD," 1,216.00 "
54,11/30/2023,45,17,USD," 1,460.00 "
54,11/30/2023,45,17,USD, 540.00 
54,11/30/2023,45,17,USD," 5,631.50 "
54,11/30/2023,45,17,USD," 2,709.75 "
54,11/30/2023,45,17,USD," 3,590.50 "
54,12/31/2023,45,,USD," 3,618.85 "
54,12/31/2023,45,,USD," 3,471.25 "
54,12/31/2023,45,,USD," 5,269.75 "
54,12/31/2023,45,,USD," 2,784.25 "
54,12/31/2023,45,,USD," 1,120.00 "
54,12/31/2023,45,,USD," 1,500.00 "
54,12/31/2023,45,,USD, 500.00 
54,1/31/2024,45,,USD," 4,314.65 "
54,1/31/2024,45,,USD," 4,061.25 "
54,1/31/2024,45,,USD," 1,213.00 "
54,1/31/2024,45,,USD," 5,779.75 "
54,1/31/2024,45,,USD, 500.00 
54,1/31/2024,45,,USD," 1,500.00 "
54,1/31/2024,45,,USD," 1,216.00 "
55,10/26/2023,30,12,USD," 5,180.00 "
55,10/26/2023,30,12,USD," 4,000.00 "
55,10/26/2023,30,12,USD," 5,280.00 "
55,10/26/2023,30,12,USD," 4,560.00 "
55,10/26/2023,30,12,USD," 5,600.00 "
55,11/22/2023,30,14,USD," 3,800.00 "
55,11/22/2023,30,14,USD," 4,224.00 "
55,11/22/2023,30,14,USD," 3,840.00 "
55,11/22/2023,30,14,USD," 5,040.00 "
55,11/22/2023,30,14,USD," 5,040.00 "
55,12/31/2023,30,15,USD," 6,160.00 "
55,12/31/2023,30,15,USD," 4,000.00 "
55,12/31/2023,30,15,USD," 6,336.00 "
55,12/31/2023,30,15,USD," 5,760.00 "
55,12/31/2023,30,15,USD," 6,160.00 "
55,1/31/2024,30,,USD," 26,968.00 "
56,10/31/2023,75,18,USD," 6,144.00 "
56,11/30/2023,75,,USD," 6,912.00 "
56,12/31/2023,75,,USD," 5,376.00 "
57,10/31/2023,30,-9,USD," 27,385.00 "
57,10/31/2023,30,-9,USD," 16,560.00 "
57,10/31/2023,30,-9,USD," 6,743.00 "
57,10/31/2023,30,-9,USD," 5,040.00 "
57,10/31/2023,30,-9,USD," 4,200.00 "
57,10/31/2023,30,-9,USD," 21,000.00 "
57,10/31/2023,30,-9,USD," 3,000.00 "
57,10/31/2023,30,-9,USD," 12,000.00 "
57,10/31/2023,30,-9,USD," 3,246.44 "
57,10/31/2023,30,-9,USD," 25,471.60 "
57,10/31/2023,30,-9,USD," 4,422.50 "
57,10/31/2023,30,-9,USD," 31,080.00 "
57,11/14/2023,30,-2,USD," 7,156.00 "
57,11/14/2023,30,-2,USD," 3,290.00 "
57,11/30/2023,30,-8,USD," 3,024.00 "
57,11/30/2023,30,-8,USD," 5,040.00 "
57,11/30/2023,30,-8,USD," 6,743.00 "
57,11/30/2023,30,-8,USD," 16,560.00 "
57,11/30/2023,30,-8,USD," 27,385.00 "
57,11/30/2023,30,-8,USD," 31,080.00 "
57,11/30/2023,30,-8,USD," 3,000.00 "
57,11/30/2023,30,-8,USD," 12,000.00 "
57,11/30/2023,30,-8,USD," 4,422.50 "
57,11/30/2023,30,-1,USD," 1,121.59 "
57,11/30/2023,30,-1,USD," 25,471.60 "
57,12/28/2023,30,1,USD," 3,000.00 "
57,12/28/2023,30,1,USD," 12,000.00 "
57,12/28/2023,30,1,USD," 4,422.50 "
57,12/28/2023,30,1,USD," 25,471.60 "
57,12/28/2023,30,1,USD, 714.64 
57,12/27/2023,30,-1,USD," 31,080.00 "
57,12/27/2023,30,-1,USD," 5,040.00 "
57,12/27/2023,30,-1,USD," 3,024.00 "
57,12/27/2023,30,-1,USD," 6,743.00 "
57,12/27/2023,30,-1,USD," 16,560.00 "
57,12/27/2023,30,-1,USD," 27,385.00 "
57,1/18/2024,30,,USD," 10,000.00 "
57,1/31/2024,30,,USD," 31,080.00 "
57,1/31/2024,30,,USD," 10,470.00 "
57,1/31/2024,30,,USD," 3,024.00 "
57,1/31/2024,30,,USD," 6,743.00 "
57,1/31/2024,30,,USD," 27,385.00 "
57,1/31/2024,30,,USD," 16,560.00 "
57,1/31/2024,30,,USD," 15,862.00 "
57,1/31/2024,30,,USD," 4,422.50 "
57,1/31/2024,30,,USD, 552.24 
57,1/31/2024,30,,USD," 25,471.60 "
57,1/31/2024,30,,USD," 8,288.82 "
57,1/31/2024,30,,USD," 9,969.00 "
57,1/31/2024,30,,USD," 6,600.00 "
58,10/31/2023,30,-2,USD," 6,160.00 "
58,10/31/2023,30,-2,USD," 4,180.00 "
58,10/31/2023,30,-2,USD," 5,684.80 "
58,10/31/2023,30,-2,USD," 10,243.20 "
58,11/16/2023,30,-3,USD," 8,064.00 "
58,11/30/2023,30,-8,USD," 3,960.00 "
58,11/30/2023,30,-8,USD," 13,543.20 "
58,11/30/2023,30,-8,USD," 4,787.20 "
58,11/30/2023,30,-8,USD," 3,696.00 "
58,11/30/2023,30,-8,USD," 13,776.00 "
58,12/31/2023,30,-1,USD," 4,787.20 "
58,12/31/2023,30,-1,USD," 3,080.00 "
58,12/31/2023,30,-1,USD," 13,440.00 "
58,12/31/2023,30,-1,USD," 2,860.00 "
58,12/31/2023,30,-1,USD," 10,560.00 "
58,1/31/2024,30,,USD," 6,048.00 "
58,1/31/2024,30,,USD," 4,180.00 "
58,1/31/2024,30,,USD," 5,684.80 "
58,1/31/2024,30,,USD," 6,133.60 "
58,1/31/2024,30,,USD," 13,701.60 "
58,1/31/2024,30,,USD," 75,000.00 "
59,10/20/2023,45,3,USD," 140,000.01 "
59,10/31/2023,45,-8,USD," 45,684.59 "
59,11/30/2023,45,-24,USD," 100,000.00 "
59,11/30/2023,45,-6,USD," 41,279.77 "
59,12/13/2023,45,-39,USD," 99,760.00 "
59,12/31/2023,45,-6,USD," 41,966.60 "
59,1/31/2024,45,,USD," 37,027.27 "
60,10/31/2023,30,0,USD," 64,475.58 "
60,10/31/2023,30,0,USD," 79,816.10 "
60,10/31/2023,30,0,USD," 5,132.34 "
60,10/31/2023,30,0,USD," 26,822.40 "
60,10/31/2023,30,0,USD," 37,000.00 "
60,10/31/2023,30,-6,USD," 30,480.00 "
60,10/31/2023,30,0,USD," 14,485.68 "
60,10/31/2023,30,0,USD," 32,831.04 "
60,10/31/2023,30,0,USD," 16,896.00 "
60,10/31/2023,30,0,USD," 18,513.00 "
60,10/31/2023,30,0,USD," 8,265.40 "
60,10/31/2023,30,0,USD," 8,264.96 "
60,10/31/2023,30,0,USD," 27,297.60 "
60,10/31/2023,30,-6,USD," 338,899.49 "
60,10/31/2023,30,0,USD," 11,297.44 "
60,10/31/2023,30,0,USD," 21,600.00 "
60,10/31/2023,30,0,USD," 8,803.52 "
60,10/31/2023,30,0,USD," 4,394.72 "
60,10/31/2023,30,0,USD," 87,593.88 "
60,11/30/2023,30,5,USD," 37,000.00 "
60,11/30/2023,30,-1,USD," 15,360.00 "
60,11/30/2023,30,5,USD," 28,800.00 "
